2019/04/18 20:22:26 [notice] 7436#6776: signal process started
2019/04/18 20:28:01 [emerg] 12700#6984: "server_tokens" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:4
2019/04/18 20:28:29 [emerg] 12460#11644: "add_header" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:8
2019/04/18 20:28:45 [emerg] 8020#7960: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:3
2019/04/18 20:29:48 [emerg] 9964#4972: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:2
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.ida" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.ida HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.ee" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.ee HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.xml+" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.xml+ HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.html" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.html HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.phtml" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.phtml HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.lst" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.lst HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.show_query_columns" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.show_query_columns HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.SSIFilter" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.SSIFilter HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.bas:ShowVolume" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.bas:ShowVolume HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.sqlite" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.sqlite HTTP/1.1", host: "192.168.0.107"
